order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
AMA-O11572,AMA-C9609,06/13/2024,Electronics,5,633.4,Shipped,UPI
AMA-O14789,AMA-C4251,29-Dec-2025,Apparel,3,54.86,Cancelled,Gift Card
AMA-O8805,AMA-C7886,06-Jan-2023,Beauty,1,$19.49,Delivered,Amazon Pay
AMA-O10309,AMA-C9322,2025-12-27,Electronics,5,662.1,Shipped,Credit Card
AMA-O13123,AMA-C7585,04/19/2025,Books,3,$31.27,Delivered,Gift Card
AMA-O6903,AMA-C5815,2024-08-16,Toys,5,$19.52,Delivered,Gift Card
AMA-O10586,AMA-C1582,08-May-2023,Home & Kitchen,5,$83.24,Pending,Amazon Pay
AMA-O14256,AMA-C5870,2024-12-06,Sports & Outdoors,3,142.94,Pending,Gift Card
AMA-O8328,AMA-C2546,08/24/2025,Sports & Outdoors,3,97.71,Returned,Debit Card
AMA-O6533,AMA-C7002,2024-06-08,Books,4,18.03,Delivered,Credit Card
AMA-O10132,AMA-C6709,09-Jul-2025,Grocery,1,29.93,Shipped,UPI
AMA-O11241,AMA-C2612,2025-06-09,Grocery,5,47.79,Cancelled,Debit Card
AMA-O6393,AMA-C8665,29-Apr-2024,Beauty,2,8.07,Delivered,Credit Card
AMA-O7378,AMA-C9641,2025-01-05,Toys,4,18.25,Pending,Credit Card
AMA-O14294,AMA-C10898,11/26/2023,Toys,2,39.09,Cancelled,Debit Card
AMA-O7819,AMA-C5481,07/26/2025,Grocery,4,19.16,Pending,UPI
AMA-O6941,AMA-C1254,23-Jul-2023,Electronics,3,429.42,Delivered,Amazon Pay
AMA-O5314,AMA-C9558,2023-10-14,Books,1,30.4,Delivered,Gift Card
AMA-O11531,AMA-C9603,30-Jul-2024,Electronics,3,393.48,Returned,Credit Card
AMA-O8936,AMA-C10445,2024-08-05,Books,3,32.13,Returned,UPI
AMA-O9072,AMA-C5664,14-Jan-2023,Toys,4,45.97,Cancelled,UPI
AMA-O8560,AMA-C1846,01/23/2025,Electronics,1,46.86,Delivered,Credit Card
AMA-O14916,AMA-C3676,2025-03-21,Toys,3,38.74,Delivered,Amazon Pay
AMA-O10454,AMA-C2428,2025-05-12,Grocery,5,21.15,Delivered,Debit Card
AMA-O5319,AMA-C9999,12-Mar-2025,Grocery,-3,51.87,Pending,Credit Card
AMA-O6728,AMA-C2529,05/01/2025,Toys,4,$69.56,Pending,Gift Card
AMA-O8383,AMA-C2378,05-May-2024,Apparel,3,33.71,Delivered,Gift Card
AMA-O8207,AMA-C7491,19-Jan-2025,Electronics,1,429.5,Shipped,Amazon Pay
AMA-O6351,AMA-C7153,23-May-2025,Electronics,3,185.5,Returned,Debit Card
AMA-O9981,AMA-C1875,18-Oct-2023,Electronics,4,228.9,Cancelled,Gift Card
AMA-O13852,AMA-C2840,03/16/2023,Apparel,1,92.36,Cancelled,Amazon Pay
AMA-O12684,AMA-C1077,02/13/2025,Grocery,1,20.79,Shipped,UPI
AMA-O5530,AMA-C3406,21-Sep-2025,Grocery,1,14.04,Delivered,Credit Card
AMA-O13251,AMA-C10570,03-Sep-2025,Apparel,1,43.15,Delivered,UPI
AMA-O13609,AMA-C4799,28-Nov-2024,Electronics,1,161.58,Returned,UPI
AMA-O13484,AMA-C1559,04/20/2025,Beauty,4,27.98,Shipped,Credit Card
AMA-O11108,AMA-C6142,04/09/2024,Toys,1,54.6,Pending,Gift Card
AMA-O12572,AMA-C1654,07-Feb-2025,Books,5,$9.10,Delivered,Gift Card
AMA-O7081,AMA-C6895,03-May-2023,Sports & Outdoors,4,80.11,Pending,UPI
AMA-O10068,AMA-C5564,03/29/2024,Electronics,1,315.71,Delivered,UPI
AMA-O6119,AMA-C8947,08/16/2023,Toys,2,49.7,Shipped,Credit Card
AMA-O11045,AMA-C5684,2023-08-26,Toys,3,78.89,Shipped,Gift Card
AMA-O10079,AMA-C1220,11/11/2025,Electronics,3,62.08,Pending,Gift Card
AMA-O12798,AMA-C7472,18-Apr-2025,Books,4,5.19,Cancelled,Debit Card
AMA-O7583,AMA-C6151,03/17/2025,Books,3,$5.41,,Debit Card
AMA-O14408,AMA-C10044,07/03/2025,Beauty,1,62.47,Cancelled,UPI
AMA-O6554,AMA-C6589,10-Feb-2025,Apparel,1,17.67,Delivered,UPI
AMA-O13086,AMA-C8234,09-Dec-2023,Home & Kitchen,4,60.62,Pending,Amazon Pay
AMA-O13715,AMA-C7272,09-Jan-2025,Sports & Outdoors,1,93.27,Delivered,Credit Card
AMA-O12311,AMA-C3958,29-May-2023,Home & Kitchen,-3,$54.80,Shipped,UPI
AMA-O12082,AMA-C9163,2024-05-18,Books,2,18.73,Delivered,Debit Card
AMA-O6103,AMA-C8442,2023-03-09,Grocery,4,43.68,Delivered,Credit Card
AMA-O12832,AMA-C8502,06-Feb-2025,Toys,5,75.38,Shipped,Debit Card
AMA-O10484,AMA-C4688,04-Apr-2025,Grocery,4,27.23,Delivered,Debit Card
AMA-O10520,AMA-C1486,01/30/2025,Toys,1,99.57,Delivered,Debit Card
AMA-O13227,AMA-C9686,13-Mar-2023,Toys,5,93.87,Delivered,Amazon Pay
AMA-O9285,AMA-C10219,23-Jul-2024,Grocery,1,27.15,Pending,Debit Card
AMA-O13279,AMA-C7210,03/07/2025,Grocery,5,5.48,Shipped,Credit Card
AMA-O8378,AMA-C3419,10/07/2023,Home & Kitchen,2,45.92,Cancelled,Credit Card
AMA-O8128,AMA-C2995,06-Jun-2024,Electronics,2,490.3,Returned,Credit Card
AMA-O13671,AMA-C1980,22-Jul-2024,Apparel,4,116.16,Returned,Amazon Pay
AMA-O5114,AMA-C5053,12/04/2025,Grocery,1,50.28,Delivered,Amazon Pay
AMA-O9559,AMA-C3030,2024-02-15,Home & Kitchen,1,$186.81,Delivered,UPI
AMA-O5864,AMA-C6391,06-Jan-2023,Toys,1,72.86,Delivered,Credit Card
AMA-O6388,AMA-C5877,14-Nov-2024,Beauty,5,29.03,Returned,Gift Card
AMA-O9003,AMA-C6757,25-Jul-2025,Beauty,5,$86.79,Delivered,Gift Card
AMA-O10229,AMA-C8694,02/05/2025,Toys,2,50.19,Shipped,Amazon Pay
AMA-O7260,AMA-C8456,2024-10-12,Electronics,1,70.56,Delivered,Debit Card
AMA-O14447,AMA-C4487,08/19/2023,Books,5,$22.39,Delivered,UPI
AMA-O9640,AMA-C3546,06-Aug-2025,Sports & Outdoors,5,102.29,Delivered,Credit Card
AMA-O14238,AMA-C10429,2023-03-17,Home & Kitchen,1,155.86,Delivered,Debit Card
AMA-O14592,AMA-C1637,17-Jul-2023,Toys,3,76.56,Delivered,UPI
AMA-O13343,AMA-C5149,2024-07-05,Toys,5,55.22,Shipped,Amazon Pay
AMA-O8984,AMA-C4424,03-Mar-2024,Electronics,4,798.08,Delivered,Credit Card
AMA-O12887,AMA-C1601,01/23/2024,Beauty,1,40.51,Delivered,Debit Card
AMA-O14690,AMA-C5576,2023-01-02,Home & Kitchen,3,266.94,Delivered,Gift Card
AMA-O8295,AMA-C5300,2024-06-24,Apparel,1,$91.40,Returned,Credit Card
AMA-O5850,AMA-C5355,08-Jan-2024,Books,1,25.19,Delivered,Gift Card
AMA-O13827,AMA-C1693,01-Dec-2024,Toys,2,77.72,Cancelled,Debit Card
AMA-O5773,AMA-C7235,2025-10-07,Electronics,3,37.71,Delivered,Credit Card
AMA-O9166,AMA-C9599,07/08/2024,Grocery,3,23.46,Delivered,Debit Card
AMA-O13577,AMA-C7111,2023-01-14,Toys,5,8.53,Returned,UPI
AMA-O13031,AMA-C10632,11-Oct-2023,Home & Kitchen,3,$35.58,Cancelled,Amazon Pay
AMA-O13292,AMA-C1314,2023-09-27,Home & Kitchen,5,116.21,Delivered,Amazon Pay
AMA-O14979,AMA-C10308,16-Nov-2024,Toys,3,5.75,Shipped,UPI
AMA-O12067,AMA-C6149,14-Nov-2024,Beauty,2,25.55,Pending,Credit Card
AMA-O10622,AMA-C2514,08/31/2024,Toys,1,90.36,Cancelled,Gift Card
AMA-O6891,AMA-C10385,11/26/2025,Home & Kitchen,5,253.95,Pending,Debit Card
AMA-O9939,AMA-C1717,02/06/2024,Toys,1,70.2,Pending,Credit Card
AMA-O10750,AMA-C7235,2024-05-04,Grocery,5,12.59,Delivered,Gift Card
AMA-O13191,AMA-C4894,2025-09-08,Apparel,1,$24.19,Delivered,Credit Card
AMA-O14619,AMA-C7355,2023-09-14,Toys,5,50.81,Delivered,UPI
AMA-O11534,AMA-C9455,2025-06-23,Toys,3,16.51,Delivered,UPI
AMA-O8507,AMA-C5102,01-Mar-2023,Beauty,-5,11.6,Delivered,Credit Card
AMA-O12898,AMA-C3080,2024-06-24,Home & Kitchen,3,179.03,Pending,Credit Card
AMA-O6616,AMA-C5569,26-Jul-2025,Home & Kitchen,4,251.12,Delivered,Amazon Pay
AMA-O13614,AMA-C10175,18-Aug-2024,Books,3,28.03,Delivered,UPI
AMA-O13740,AMA-C10678,30-May-2025,Electronics,4,89.87,Delivered,Credit Card
AMA-O14199,AMA-C6164,2025-08-14,Sports & Outdoors,3,193.77,Shipped,Debit Card
AMA-O12965,AMA-C6711,28-Oct-2025,Grocery,5,8.26,Delivered,Gift Card
AMA-O6606,AMA-C10899,22-Jun-2025,Books,5,38.82,Pending,UPI
AMA-O9788,AMA-C9999,2024-03-05,Home & Kitchen,2,$284.32,Delivered,Amazon Pay
AMA-O7491,AMA-C6500,2025-04-23,Electronics,5,279.75,Shipped,Gift Card
AMA-O12187,AMA-C9999,2024-10-24,Books,-1,11.45,Pending,Gift Card
AMA-O9543,AMA-C5195,2023-11-22,Home & Kitchen,2,121.91,Shipped,Amazon Pay
AMA-O9627,AMA-C10249,03-Sep-2023,Toys,5,64.16,Cancelled,UPI
AMA-O8871,AMA-C4477,02-Jul-2024,Electronics,2,18.35,Shipped,Debit Card
AMA-O10026,AMA-C7102,01/26/2023,Sports & Outdoors,5,$241.12,,Amazon Pay
AMA-O11276,AMA-C3402,12/29/2023,Beauty,2,7.91,Delivered,Credit Card
AMA-O7389,AMA-C8437,2024-02-20,Toys,1,72.07,Delivered,Amazon Pay
AMA-O11621,AMA-C7267,09/29/2023,Electronics,4,718.77,Delivered,Amazon Pay
AMA-O11912,AMA-C9123,2025-09-29,Home & Kitchen,2,255.52,Delivered,Credit Card
AMA-O11602,AMA-C7272,2023-11-21,Books,5,34.06,Cancelled,Gift Card
AMA-O12713,AMA-C9999,2024-12-04,Books,3,$26.18,Shipped,Credit Card
AMA-O7993,AMA-C8994,07-Jul-2023,Home & Kitchen,2,160.46,Shipped,Debit Card
AMA-O8142,AMA-C3913,11/18/2023,Grocery,2,43.4,Delivered,UPI
AMA-O14554,AMA-C1709,30-May-2025,Electronics,1,173.45,Cancelled,Gift Card
AMA-O10775,AMA-C10581,07/14/2024,Apparel,-5,108.4,Pending,Debit Card
AMA-O8971,AMA-C2139,25-Oct-2023,Beauty,4,59.08,Returned,Credit Card
AMA-O11225,AMA-C7779,25-Jan-2024,Electronics,5,$396.74,Shipped,Amazon Pay
AMA-O11007,AMA-C6363,27-Aug-2025,Apparel,1,87.02,Pending,Gift Card
AMA-O11765,AMA-C7677,25-Jan-2023,Apparel,3,75.05,,Amazon Pay
AMA-O12297,AMA-C1818,12/14/2024,Apparel,4,78.39,Shipped,UPI
AMA-O8765,AMA-C1175,07/17/2025,Apparel,4,76.82,Delivered,Debit Card
AMA-O5248,AMA-C8586,2025-12-22,Electronics,3,428.22,Pending,Amazon Pay
AMA-O11438,AMA-C1351,14-May-2024,Grocery,3,40.33,Cancelled,UPI
AMA-O10051,AMA-C1090,07/12/2025,Electronics,1,639.42,Pending,Debit Card
AMA-O13711,AMA-C3578,13-Aug-2023,Books,2,28.8,Returned,Credit Card
AMA-O6532,AMA-C7493,03/15/2025,Electronics,3,468.99,Delivered,Amazon Pay
AMA-O10568,AMA-C7721,08/24/2025,Home & Kitchen,3,$273.29,Returned,Credit Card
AMA-O6297,AMA-C4210,08/17/2024,Books,1,35.94,Delivered,Amazon Pay
AMA-O6646,AMA-C3660,05/30/2023,Toys,1,52.92,Shipped,Amazon Pay
AMA-O5659,AMA-C10041,10/28/2023,Toys,2,7.4,Returned,Debit Card
AMA-O14305,AMA-C1344,08-Jul-2023,Home & Kitchen,2,128.7,Shipped,Credit Card
AMA-O8027,AMA-C3441,10-Nov-2025,Grocery,3,59.1,Delivered,Amazon Pay
AMA-O7485,AMA-C2824,08/10/2024,Sports & Outdoors,5,158.0,Delivered,UPI
AMA-O11698,AMA-C6743,04/02/2025,Toys,4,91.65,Returned,Amazon Pay
AMA-O8750,AMA-C8248,2025-05-04,Sports & Outdoors,1,$72.39,Returned,Debit Card
AMA-O11409,AMA-C2890,10-May-2023,Books,2,27.16,,Amazon Pay
AMA-O5403,AMA-C10204,21-Sep-2023,Beauty,2,6.89,Delivered,Amazon Pay
AMA-O6209,AMA-C7385,08/09/2023,Toys,4,65.23,Pending,Debit Card
AMA-O12696,AMA-C5481,28-May-2023,Home & Kitchen,1,$167.64,Delivered,Amazon Pay
AMA-O14721,AMA-C1023,12/25/2024,Books,3,28.24,Cancelled,Amazon Pay
AMA-O13777,AMA-C9778,26-Sep-2025,Toys,4,95.31,Delivered,UPI
AMA-O6061,AMA-C2268,2023-11-27,Apparel,2,62.91,Returned,Debit Card
AMA-O7038,AMA-C4325,31-Dec-2025,Electronics,2,15.27,Pending,Debit Card
AMA-O12440,AMA-C1343,15-Jun-2023,Home & Kitchen,5,187.63,Pending,Credit Card
AMA-O6720,AMA-C5224,2023-06-06,Electronics,4,455.93,Pending,Amazon Pay
AMA-O10900,AMA-C7405,10/25/2025,Books,4,14.95,Pending,Amazon Pay
AMA-O6343,AMA-C10455,11-Jun-2025,Grocery,1,6.69,Cancelled,Credit Card
AMA-O8870,AMA-C1949,09/03/2024,Electronics,2,158.57,Delivered,Amazon Pay
AMA-O6847,AMA-C8791,2023-12-17,Beauty,4,20.41,,Amazon Pay
AMA-O8317,AMA-C10157,2025-05-06,Books,3,$23.49,Delivered,Gift Card
AMA-O11098,AMA-C9423,2025-03-22,Apparel,5,34.08,Pending,UPI
AMA-O14299,AMA-C3043,13-Jun-2025,Books,4,$16.87,Delivered,Debit Card
AMA-O9693,AMA-C8247,02-May-2025,Sports & Outdoors,1,121.47,Pending,Debit Card
AMA-O7852,AMA-C9937,06/23/2024,Sports & Outdoors,4,$181.06,Delivered,Amazon Pay
AMA-O10422,AMA-C5092,2024-09-27,Home & Kitchen,4,163.8,Returned,UPI
AMA-O9922,AMA-C7059,2025-02-09,Home & Kitchen,4,136.35,Delivered,UPI
AMA-O13383,AMA-C1274,2024-12-10,Toys,1,52.46,,Amazon Pay
AMA-O10458,AMA-C1234,12/21/2025,Toys,5,75.88,Shipped,Amazon Pay
AMA-O6668,AMA-C6338,2025-06-03,Toys,3,7.04,Shipped,Amazon Pay
AMA-O13819,AMA-C5892,28-Jan-2024,Grocery,3,4.67,Delivered,UPI
AMA-O10273,AMA-C9999,2024-06-20,Electronics,5,676.72,Delivered,UPI
AMA-O12587,AMA-C1963,10/23/2024,Beauty,1,54.05,Delivered,Gift Card
AMA-O6167,AMA-C4294,04/13/2024,Beauty,4,89.14,Pending,UPI
AMA-O5342,AMA-C6005,2025-02-24,Toys,4,$52.06,Cancelled,Amazon Pay
AMA-O9593,AMA-C8441,12/07/2025,Books,5,7.07,Delivered,Credit Card
AMA-O8935,AMA-C5328,20-Nov-2024,Home & Kitchen,4,13.24,Cancelled,Amazon Pay
AMA-O11154,AMA-C6557,2025-08-09,Books,5,15.32,Delivered,Debit Card
AMA-O9363,AMA-C2985,11/26/2023,Toys,5,24.52,Shipped,Amazon Pay
AMA-O13951,AMA-C6584,2025-04-11,Toys,2,25.75,Delivered,UPI
AMA-O14099,AMA-C5868,08/29/2025,Apparel,2,104.53,Cancelled,Amazon Pay
AMA-O14131,AMA-C4661,05/23/2025,Grocery,2,53.1,Delivered,UPI
AMA-O8940,AMA-C10740,2023-01-16,Toys,2,5.96,Delivered,Gift Card
AMA-O9125,AMA-C10072,2023-08-30,Grocery,3,47.88,Delivered,Credit Card
AMA-O12858,AMA-C3418,2024-08-08,Home & Kitchen,3,193.15,Pending,UPI
AMA-O14185,AMA-C3221,12/08/2023,Toys,3,$42.40,Delivered,Debit Card
AMA-O9233,AMA-C1321,28-Nov-2025,Electronics,3,478.79,Shipped,Gift Card
AMA-O12685,AMA-C2302,2023-09-19,Home & Kitchen,-3,96.24,Pending,UPI
AMA-O6505,AMA-C6412,05/30/2025,Toys,2,89.63,Delivered,Debit Card
AMA-O14569,AMA-C3682,04-May-2023,Apparel,2,89.64,Delivered,Amazon Pay
AMA-O11882,AMA-C1150,19-Apr-2025,Grocery,1,$59.89,Shipped,Amazon Pay
AMA-O8642,AMA-C1584,2024-06-09,Home & Kitchen,1,$153.62,Delivered,Amazon Pay
AMA-O9181,AMA-C2931,11-Oct-2023,Toys,3,90.79,Returned,UPI
AMA-O14411,AMA-C3597,10/12/2024,Books,4,32.81,Delivered,Credit Card
AMA-O8384,AMA-C6801,09/18/2025,Apparel,1,$34.40,Pending,Credit Card
AMA-O12019,AMA-C5935,12/16/2024,Beauty,5,88.71,Shipped,Credit Card
AMA-O5933,AMA-C1882,2025-01-25,Home & Kitchen,4,$247.48,Cancelled,Amazon Pay
AMA-O8558,AMA-C9999,2024-07-23,Sports & Outdoors,4,$70.64,Delivered,UPI
AMA-O14084,AMA-C9575,19-May-2023,Electronics,4,514.58,Delivered,UPI
AMA-O9109,AMA-C7209,11-Jul-2023,Electronics,2,$702.16,Delivered,Gift Card
AMA-O5840,AMA-C3103,19-Jan-2024,Books,3,24.77,Delivered,Credit Card
AMA-O11089,AMA-C4592,03/19/2025,Books,2,14.63,Shipped,Gift Card
AMA-O12267,AMA-C2690,05-Mar-2025,Electronics,2,578.01,Cancelled,Amazon Pay
AMA-O13071,AMA-C10604,2025-02-16,Grocery,3,37.34,Delivered,Debit Card
AMA-O13267,AMA-C2659,08-Mar-2024,Grocery,4,35.66,Delivered,Amazon Pay
AMA-O7264,AMA-C6668,01-Dec-2024,Beauty,2,48.46,Cancelled,Credit Card
AMA-O12595,AMA-C6756,2023-02-02,Books,3,35.08,Delivered,Gift Card
AMA-O14750,AMA-C8215,11/02/2023,Grocery,4,55.99,Returned,Debit Card
AMA-O10146,AMA-C6019,12/18/2024,Electronics,1,615.03,Pending,Gift Card
AMA-O9389,AMA-C3315,2023-12-29,Books,3,39.31,Delivered,Amazon Pay
AMA-O12081,AMA-C6400,09/22/2023,Books,3,24.97,Delivered,Gift Card
AMA-O9884,AMA-C9864,09-Oct-2025,Grocery,1,$15.66,Returned,Gift Card
AMA-O14028,AMA-C1974,2024-07-12,Home & Kitchen,4,183.73,Delivered,Gift Card
AMA-O5959,AMA-C5636,09/04/2024,Beauty,3,88.9,Cancelled,UPI
AMA-O13598,AMA-C7079,07/09/2024,Electronics,1,$106.18,Cancelled,Amazon Pay
AMA-O13706,AMA-C3851,28-Dec-2023,Grocery,3,4.52,Cancelled,UPI
AMA-O6483,AMA-C10757,06/30/2023,Home & Kitchen,4,57.44,Pending,Gift Card
AMA-O13387,AMA-C4142,09/05/2024,Beauty,1,84.57,,Credit Card
AMA-O8700,AMA-C7248,2025-08-15,Books,5,6.66,Delivered,Debit Card
AMA-O13238,AMA-C7414,10-Feb-2023,Books,2,18.84,Cancelled,Debit Card
AMA-O5090,AMA-C8363,07/23/2025,Books,2,23.11,Shipped,Amazon Pay
AMA-O10038,AMA-C3457,06/04/2024,Sports & Outdoors,4,$157.40,Returned,Credit Card
AMA-O7235,AMA-C8181,05-Nov-2024,Apparel,5,65.71,Delivered,Amazon Pay
AMA-O9009,AMA-C10172,15-Dec-2025,Sports & Outdoors,2,185.34,Delivered,UPI
AMA-O14046,AMA-C8317,22-Sep-2025,Toys,5,68.03,Delivered,UPI
AMA-O11448,AMA-C1335,09/24/2024,Books,4,17.96,Delivered,UPI
AMA-O9018,AMA-C2479,07/16/2023,Home & Kitchen,2,235.91,Cancelled,Debit Card
AMA-O6633,AMA-C7311,2023-08-17,Home & Kitchen,1,54.84,Shipped,Credit Card
AMA-O8259,AMA-C3497,18-Aug-2025,Home & Kitchen,5,31.4,Pending,Debit Card
AMA-O10221,AMA-C2743,22-Dec-2024,Toys,3,23.42,Delivered,UPI
AMA-O10254,AMA-C2406,10/08/2025,Electronics,3,184.67,Pending,Credit Card
AMA-O13094,AMA-C8081,21-Jun-2025,Electronics,3,486.04,Pending,Debit Card
AMA-O13869,AMA-C10439,16-Jan-2025,Grocery,4,$2.62,Shipped,Credit Card
AMA-O11359,AMA-C1770,04/06/2024,Grocery,1,$36.28,Delivered,Credit Card
AMA-O5353,AMA-C4938,21-Feb-2024,Grocery,3,$27.42,Delivered,UPI
AMA-O11383,AMA-C5283,03/06/2025,Toys,1,75.4,Delivered,Debit Card
AMA-O12542,AMA-C6012,13-Jun-2024,Apparel,1,$9.99,Returned,Debit Card
AMA-O6454,AMA-C8351,10-Jun-2023,Apparel,-1,26.93,Cancelled,UPI
AMA-O14552,AMA-C7240,2023-07-16,Apparel,5,96.09,Delivered,Gift Card
AMA-O14585,AMA-C8584,2024-02-28,Apparel,3,79.53,Pending,Debit Card
AMA-O10956,AMA-C3558,2025-03-12,Home & Kitchen,4,43.4,Pending,Credit Card
AMA-O5075,AMA-C7667,13-Jun-2023,Beauty,4,84.9,Shipped,Amazon Pay
AMA-O13030,AMA-C2247,16-Aug-2025,Books,4,15.02,Delivered,Debit Card
AMA-O5549,AMA-C8443,03/13/2023,Beauty,5,82.24,Delivered,Debit Card
AMA-O6786,AMA-C9059,03/11/2025,Electronics,1,630.68,Delivered,Gift Card
AMA-O5620,AMA-C9322,2025-12-26,Toys,1,$57.28,Delivered,Debit Card
AMA-O13061,AMA-C4928,2023-08-14,Sports & Outdoors,4,230.35,Delivered,Amazon Pay
AMA-O11052,AMA-C8529,04/03/2025,Books,3,33.71,Delivered,Gift Card
AMA-O9496,AMA-C1552,2024-08-16,Beauty,4,$57.18,Pending,Credit Card
AMA-O10460,AMA-C10153,11/15/2025,Electronics,5,720.43,Pending,UPI
AMA-O7803,AMA-C5641,02/26/2023,Home & Kitchen,5,$11.20,Cancelled,Credit Card
AMA-O8570,AMA-C8273,2023-02-14,Grocery,4,17.14,Delivered,UPI
AMA-O12561,AMA-C9999,2025-02-25,Sports & Outdoors,4,67.54,Delivered,Gift Card
AMA-O10134,AMA-C5438,05/23/2025,Grocery,3,50.45,Delivered,Gift Card
AMA-O9558,AMA-C8879,2024-08-07,Home & Kitchen,4,29.33,Delivered,Credit Card
AMA-O10770,AMA-C6214,06/18/2024,Electronics,4,277.36,Cancelled,Credit Card
AMA-O13878,AMA-C9069,05/05/2023,Beauty,2,$20.07,,UPI
AMA-O13522,AMA-C7148,2025-02-03,Electronics,5,$410.51,Shipped,UPI
AMA-O11039,AMA-C10161,04-Feb-2025,Home & Kitchen,4,155.97,Returned,Credit Card
AMA-O10260,AMA-C9999,2024-07-18,Toys,2,53.04,Delivered,UPI
AMA-O10058,AMA-C6069,2023-06-23,Sports & Outdoors,2,$247.09,Cancelled,Gift Card
AMA-O7532,AMA-C9999,05/05/2024,Home & Kitchen,1,13.02,Delivered,Debit Card
AMA-O7824,AMA-C2996,2024-10-16,Apparel,1,37.99,,Gift Card
AMA-O8307,AMA-C4093,01/31/2023,Grocery,1,24.23,Cancelled,Credit Card
AMA-O9760,AMA-C1685,2024-02-17,Apparel,5,50.78,Returned,Debit Card
AMA-O10370,AMA-C5563,14-Dec-2025,Books,3,33.74,Pending,Credit Card
AMA-O14421,AMA-C2950,18-Jul-2025,Apparel,-2,39.96,Cancelled,Credit Card
AMA-O7016,AMA-C8172,2025-08-16,Grocery,2,$12.13,Returned,Credit Card
AMA-O14037,AMA-C9999,22-Jul-2024,Books,3,5.13,Delivered,Debit Card
AMA-O13921,AMA-C6329,2023-11-14,Toys,2,70.56,Delivered,Credit Card
AMA-O11560,AMA-C2717,17-Nov-2024,Books,3,26.39,Pending,UPI
AMA-O11460,AMA-C10611,01/14/2024,Electronics,2,$654.46,Delivered,Amazon Pay
AMA-O9568,AMA-C4024,2024-11-30,Home & Kitchen,2,210.97,Returned,Credit Card
AMA-O11016,AMA-C1635,2024-11-24,Toys,5,32.19,Shipped,Debit Card
AMA-O10805,AMA-C3911,2025-06-21,Sports & Outdoors,1,150.81,Delivered,Debit Card
AMA-O14346,AMA-C8393,2024-04-07,Grocery,3,$17.43,Pending,Amazon Pay
AMA-O7569,AMA-C3206,2023-04-10,Sports & Outdoors,3,54.15,Pending,UPI
AMA-O11853,AMA-C5137,2023-02-13,Electronics,4,421.9,Cancelled,UPI
AMA-O5742,AMA-C4356,06/26/2024,Electronics,1,118.58,Delivered,Gift Card
AMA-O5080,AMA-C1223,09/02/2024,Books,1,16.43,Cancelled,Amazon Pay
AMA-O7982,AMA-C4988,2025-04-04,Electronics,3,310.94,Returned,Credit Card
AMA-O13300,AMA-C2550,10/02/2024,Sports & Outdoors,2,29.4,Shipped,Amazon Pay
AMA-O6013,AMA-C5288,2025-06-20,Apparel,4,98.7,Delivered,Debit Card
AMA-O12544,AMA-C10878,2024-12-24,Apparel,1,$85.76,Returned,Credit Card
AMA-O7285,AMA-C6622,02/05/2025,Books,-2,23.71,Delivered,Credit Card
AMA-O5877,AMA-C6788,2023-07-22,Apparel,5,23.68,Delivered,Credit Card
AMA-O8812,AMA-C6422,10/22/2024,Sports & Outdoors,2,92.34,Delivered,Amazon Pay
AMA-O5148,AMA-C5100,2024-07-09,Beauty,2,77.26,Delivered,UPI
AMA-O14533,AMA-C9872,2023-08-07,Sports & Outdoors,1,190.78,Delivered,Debit Card
AMA-O6348,AMA-C3267,03/21/2024,Home & Kitchen,3,276.65,Shipped,Credit Card
AMA-O12514,AMA-C8178,2024-09-07,Books,5,12.59,Delivered,Amazon Pay
AMA-O5842,AMA-C5220,09-Feb-2023,Grocery,1,$51.23,Delivered,Credit Card
AMA-O10824,AMA-C6774,2023-12-28,Sports & Outdoors,2,$119.51,Delivered,Credit Card
AMA-O12226,AMA-C9290,19-Mar-2023,Grocery,2,27.62,Delivered,UPI
AMA-O14535,AMA-C9999,24-Mar-2023,Books,1,23.85,Returned,Amazon Pay
AMA-O8457,AMA-C5478,02/28/2024,Grocery,5,50.41,,Credit Card
AMA-O9633,AMA-C1583,09/14/2025,Toys,4,21.78,Delivered,Debit Card
AMA-O6380,AMA-C2687,09/08/2023,Books,4,23.88,Delivered,Gift Card
AMA-O9441,AMA-C10549,2023-05-01,Beauty,3,49.66,Delivered,Debit Card
AMA-O11291,AMA-C4270,08/15/2023,Home & Kitchen,1,91.26,Delivered,Gift Card
AMA-O14288,AMA-C8464,2023-05-30,Home & Kitchen,3,$213.15,Returned,UPI
AMA-O6206,AMA-C1553,02/05/2023,Books,2,21.62,Delivered,Credit Card
AMA-O5300,AMA-C6190,17-Sep-2025,Home & Kitchen,1,$87.40,Returned,Debit Card
AMA-O10032,AMA-C2767,2024-01-03,Grocery,3,52.31,Pending,Gift Card
AMA-O10861,AMA-C10061,2023-09-06,Grocery,1,13.75,Returned,Gift Card
AMA-O10388,AMA-C7324,04/22/2025,Sports & Outdoors,4,202.44,Delivered,Amazon Pay
AMA-O11157,AMA-C6290,2023-03-09,Sports & Outdoors,3,180.05,Delivered,Amazon Pay
AMA-O13924,AMA-C8741,2023-10-16,Electronics,4,233.02,Delivered,Amazon Pay
AMA-O13682,AMA-C5111,29-Nov-2024,Grocery,1,14.4,Delivered,Credit Card
AMA-O5634,AMA-C4507,01/18/2025,Sports & Outdoors,1,$77.03,Delivered,Credit Card
